timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-15 12:14:33,/history,NSE:NIFTY50-INDEX,5S,2026-06-07,2026-07-07,1,1,1,200,no_data
2026-09-15 12:14:33,/history,NSE:NIFTY50-INDEX,5S,2026-07-08,2026-08-07,1,1,1,200,no_data
2026-09-15 12:14:35,/history,NSE:NIFTY50-INDEX,5S,2026-08-08,2026-09-07,1,1,1,200,ok
2026-09-15 12:14:36,/history,NSE:NIFTY50-INDEX,5S,2026-09-08,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:37,/history,NSE:NIFTY50-INDEX,1,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:38,/history,NSE:NIFTY50-INDEX,5,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:38,/history,NSE:NIFTY50-INDEX,60,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:38,/history,NSE:NIFTY50-INDEX,D,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:40,/history,NSE:NIFTY26SEPFUT,5S,2026-06-07,2026-07-07,1,1,1,200,ok
2026-09-15 12:14:42,/history,NSE:NIFTY26SEPFUT,5S,2026-07-08,2026-08-07,1,1,1,200,ok
2026-09-15 12:14:44,/history,NSE:NIFTY26SEPFUT,5S,2026-08-08,2026-09-07,1,1,1,200,ok
2026-09-15 12:14:45,/history,NSE:NIFTY26SEPFUT,5S,2026-09-08,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:47,/history,NSE:NIFTY26SEPFUT,1,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:48,/history,NSE:NIFTY26SEPFUT,5,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:48,/history,NSE:NIFTY26SEPFUT,60,2026-06-07,2026-09-15,1,1,1,200,ok
2026-09-15 12:14:49,/history,NSE:NIFTY26SEPFUT,D,2026-06-07,2026-09-15,1,1,1,200,ok
