timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-22 13:00:37,/history,NSE:NIFTY50-INDEX,5S,2026-06-14,2026-07-14,1,1,1,200,no_data
2026-09-22 13:00:38,/history,NSE:NIFTY50-INDEX,5S,2026-07-15,2026-08-14,1,1,1,200,no_data
2026-09-22 13:00:41,/history,NSE:NIFTY50-INDEX,5S,2026-08-15,2026-09-14,1,1,1,200,ok
2026-09-22 13:00:42,/history,NSE:NIFTY50-INDEX,5S,2026-09-15,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:44,/history,NSE:NIFTY50-INDEX,1,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:45,/history,NSE:NIFTY50-INDEX,5,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:45,/history,NSE:NIFTY50-INDEX,60,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:46,/history,NSE:NIFTY50-INDEX,D,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:48,/history,NSE:NIFTY26SEPFUT,5S,2026-06-14,2026-07-14,1,1,1,200,ok
2026-09-22 13:00:50,/history,NSE:NIFTY26SEPFUT,5S,2026-07-15,2026-08-14,1,1,1,200,ok
2026-09-22 13:00:53,/history,NSE:NIFTY26SEPFUT,5S,2026-08-15,2026-09-14,1,1,1,200,ok
2026-09-22 13:00:53,/history,NSE:NIFTY26SEPFUT,5S,2026-09-15,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:57,/history,NSE:NIFTY26SEPFUT,1,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:58,/history,NSE:NIFTY26SEPFUT,5,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:59,/history,NSE:NIFTY26SEPFUT,60,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:59,/history,NSE:NIFTY26SEPFUT,D,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:00:59,/history,NSE:NIFTY2692221300PE,5S,2026-06-14,2026-07-14,1,1,1,200,no_data
2026-09-22 13:00:59,/history,NSE:NIFTY2692221300PE,5S,2026-07-15,2026-08-14,1,1,1,200,no_data
2026-09-22 13:00:59,/history,NSE:NIFTY2692221300CE,5S,2026-06-14,2026-07-14,1,1,1,200,no_data
2026-09-22 13:00:59,/history,NSE:NIFTY2692221300PE,1,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:00:59,/history,NSE:NIFTY2692221300CE,5,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:00:59,/history,NSE:NIFTY2692221300CE,1,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300PE,5S,2026-08-15,2026-09-14,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300CE,5S,2026-07-15,2026-08-14,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300PE,5,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300CE,D,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300PE,5S,2026-09-15,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300CE,60,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300PE,60,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221300CE,5S,2026-08-15,2026-09-14,1,1,1,200,no_data
2026-09-22 13:01:00,/history,NSE:NIFTY2692221400CE,5S,2026-06-14,2026-07-14,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400CE,1,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221300PE,D,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400CE,5,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400PE,5,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400PE,1,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400PE,5S,2026-06-14,2026-07-14,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400CE,5S,2026-07-15,2026-08-14,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221300CE,5S,2026-09-15,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:01,/history,NSE:NIFTY2692221400PE,5S,2026-07-15,2026-08-14,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400PE,60,2026-06-14,2026-09-22,1,1,1,200,ok
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400CE,5S,2026-08-15,2026-09-14,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400CE,D,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400CE,5S,2026-09-15,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400CE,60,2026-06-14,2026-09-22,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400PE,5S,2026-08-15,2026-09-14,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221500CE,5S,2026-06-14,2026-07-14,1,1,1,200,no_data
2026-09-22 13:01:02,/history,NSE:NIFTY2692221400PE,D,2026-06-14,2026-09-22,1,1,1,200,ok
