timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-08 11:03:27,/history,NSE:NIFTY2690822750CE,5,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:27,/history,NSE:NIFTY2690822750PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:27,/history,NSE:NIFTY2690822750PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:27,/history,NSE:NIFTY2690822700PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:27,/history,NSE:NIFTY2690822750CE,60,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:28,/history,NSE:NIFTY2690822750CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:28,/history,NSE:NIFTY2690822750PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:28,/history,NSE:NIFTY2690822750CE,D,2026-05-31,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:28,/history,NSE:NIFTY2690822750CE,5S,2026-09-01,2026-09-08,1,1,1,200,no_data
2026-09-08 11:03:28,/history,NSE:NIFTY2690822800CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:28,/history,NSE:NIFTY2690822800PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:03:29,/history,NSE:NIFTY2690822800CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:29,/history,NSE:NIFTY2690822750PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:29,/history,NSE:NIFTY2690822750PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:29,/history,NSE:NIFTY2690822800PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:03:29,/history,NSE:NIFTY2690822800CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:03:29,/history,NSE:NIFTY2690822800CE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:30,/history,NSE:NIFTY2690822800CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:30,/history,NSE:NIFTY2690822800PE,1,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:30,/history,NSE:NIFTY2690822800CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:30,/history,NSE:NIFTY2690822800PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:31,/history,NSE:NIFTY2690822800CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:31,/history,NSE:NIFTY2690822750PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:31,/history,NSE:NIFTY2690822800CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:31,/history,NSE:NIFTY2690822800PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:31,/history,NSE:NIFTY2690822800PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:03:31,/history,NSE:NIFTY2690822800PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:03:32,/history,NSE:NIFTY2690822850CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
